time	V(n001)
4.960742962153450e-01	2.232147e+01
4.960743020383381e-01	2.232147e+01
4.960743055096497e-01	2.232147e+01
4.960743090542072e-01	2.232147e+01
4.960743137534080e-01	2.232147e+01
4.960743188620693e-01	2.232147e+01
4.960743227840899e-01	2.232147e+01
4.960743272360272e-01	2.232147e+01
4.960743324305304e-01	2.232147e+01
4.960743433592331e-01	2.232147e+01
4.960743473856984e-01	2.232147e+01
4.960743519618377e-01	2.232147e+01
4.960743562279876e-01	2.232147e+01
4.960743605636706e-01	2.232147e+01
4.960743659113627e-01	2.232147e+01
4.960743713274659e-01	2.232147e+01
4.960743750870263e-01	2.232147e+01
4.960743786374701e-01	2.232147e+01
4.960743835584648e-01	2.232147e+01
4.960743881463271e-01	2.232147e+01
4.960743923279406e-01	2.232147e+01
4.960743967735344e-01	2.232147e+01
4.960744020336219e-01	2.232147e+01
4.960744080362653e-01	2.232147e+01
4.960744115084086e-01	2.232147e+01
4.960744151290583e-01	2.232147e+01
4.960744198252118e-01	2.232147e+01
4.960744297936768e-01	2.232147e+01
4.960744346214566e-01	2.232147e+01
4.960744399163717e-01	2.232147e+01
4.960744483354393e-01	2.232147e+01
4.960744525415829e-01	2.232147e+01
4.960744571275718e-01	2.232147e+01
4.960744615296158e-01	2.232147e+01
4.960744658874494e-01	2.232147e+01
4.960744713338464e-01	2.232147e+01
4.960744767277801e-01	2.232147e+01
4.960744805494646e-01	2.232147e+01
4.960744841531988e-01	2.232147e+01
4.960744891174135e-01	2.232147e+01
4.960744937972578e-01	2.232147e+01
4.960744979798906e-01	2.232147e+01
4.960745024772525e-01	2.232147e+01
4.960745077714638e-01	2.232147e+01
4.960745140113422e-01	2.232147e+01
4.960745177361047e-01	2.232147e+01
4.960745215458059e-01	2.232147e+01
4.960745262349329e-01	2.232147e+01
4.960745328312975e-01	2.232147e+01
4.960745380941921e-01	2.232147e+01
4.960745437603972e-01	2.232147e+01
4.960745494559600e-01	2.232147e+01
4.960745529769277e-01	2.232147e+01
4.960745567359430e-01	2.232147e+01
4.960745614427445e-01	2.232147e+01
4.960745724810458e-01	2.232147e+01
4.960745783347251e-01	2.232147e+01
4.960745836082315e-01	2.232147e+01
4.960745874107281e-01	2.232147e+01
4.960745911157128e-01	2.232147e+01
4.960745960072713e-01	2.232147e+01
4.960746010794030e-01	2.232147e+01
4.960746051363474e-01	2.232147e+01
4.960746097178855e-01	2.232147e+01
4.960746150306984e-01	2.232147e+01
4.960746221326193e-01	2.232147e+01
4.960746265208136e-01	2.232147e+01
4.960746309212245e-01	2.232147e+01
4.960746356740570e-01	2.232147e+01
4.960746398465232e-01	2.232147e+01
4.960746443889864e-01	2.232147e+01
4.960746497270537e-01	2.232147e+01
4.960746560242147e-01	2.232147e+01
4.960746597969580e-01	2.232147e+01
4.960746636850444e-01	2.232147e+01
4.960746684370578e-01	2.232147e+01
4.960746742661802e-01	2.232147e+01
4.960746791747422e-01	2.232147e+01
4.960746848997727e-01	2.232147e+01
4.960746904173250e-01	2.232147e+01
4.960746941305956e-01	2.232147e+01
4.960746979031226e-01	2.232147e+01
4.960747027644546e-01	2.232147e+01
4.960747126831479e-01	2.232147e+01
4.960747175675928e-01	2.232147e+01
4.960747229711669e-01	2.232147e+01
4.960747315278816e-01	2.232147e+01
4.960747359532379e-01	2.232147e+01
4.960747407021566e-01	2.232147e+01
4.960747450967312e-01	2.232147e+01
4.960747495899623e-01	2.232147e+01
4.960747550831625e-01	2.232147e+01
4.960747608938911e-01	2.232147e+01
4.960747645945308e-01	2.232147e+01
4.960747683721626e-01	2.232147e+01
4.960747732764166e-01	2.232147e+01
4.960747833721848e-01	2.232147e+01
4.960747883433338e-01	2.232147e+01
4.960747937930839e-01	2.232147e+01
4.960747982479976e-01	2.232147e+01
4.960748020172133e-01	2.232147e+01
4.960748065465185e-01	2.232147e+01
4.960748113480419e-01	2.232147e+01
4.960748157423315e-01	2.232147e+01
4.960748202725430e-01	2.232147e+01
4.960748257796735e-01	2.232147e+01
4.960748317343953e-01	2.232147e+01
4.960748354083009e-01	2.232147e+01
4.960748392446886e-01	2.232147e+01
4.960748441390706e-01	2.232147e+01
4.960748550853666e-01	2.232147e+01
4.960748604203419e-01	2.232147e+01
4.960748660124618e-01	2.232147e+01
4.960748699131809e-01	2.232147e+01
4.960748737069113e-01	2.232147e+01
4.960748787804967e-01	2.232147e+01
4.960748839696427e-01	2.232147e+01
4.960748881271329e-01	2.232147e+01
4.960748928497991e-01	2.232147e+01
4.960748982872333e-01	2.232147e+01
4.960749045104911e-01	2.232147e+01
4.960749087378167e-01	2.232147e+01
4.960749132631921e-01	2.232147e+01
4.960749181470319e-01	2.232147e+01
4.960749224503533e-01	2.232147e+01
4.960749270849442e-01	2.232147e+01
4.960749325643479e-01	2.232147e+01
4.960749430607923e-01	2.232147e+01
4.960749472208744e-01	2.232147e+01
4.960749520938861e-01	2.232147e+01
4.960749568862318e-01	2.232147e+01
4.960749615003633e-01	2.232147e+01
4.960749671940842e-01	2.232147e+01
4.960749729352930e-01	2.232147e+01
4.960749767567920e-01	2.232147e+01
4.960749806543304e-01	2.232147e+01
4.960749856525613e-01	2.232147e+01
4.960749963065030e-01	2.232147e+01
4.960750015737954e-01	2.232147e+01
4.960750071829209e-01	2.232147e+01
4.960750112276688e-01	2.232147e+01
4.960750150658577e-01	2.232147e+01
4.960750202810569e-01	2.232147e+01
4.960750253886719e-01	2.232147e+01
4.960750296433906e-01	2.232147e+01
4.960750344266818e-01	2.232147e+01
4.960750399278824e-01	2.232147e+01
4.960750462625184e-01	2.232147e+01
4.960750505727634e-01	2.232147e+01
4.960750552570877e-01	2.232147e+01
4.960750602330140e-01	2.232147e+01
4.960750645390403e-01	2.232147e+01
4.960750692763327e-01	2.232147e+01
4.960750747938601e-01	2.232147e+01
4.960750818253730e-01	2.232147e+01
4.960750862620148e-01	2.232147e+01
4.960750909122456e-01	2.232147e+01
4.960750959090665e-01	2.232147e+01
4.960751002188888e-01	2.232147e+01
4.960751049738743e-01	2.232147e+01
4.960751105040224e-01	2.232147e+01
4.960751176083377e-01	2.232147e+01
4.960751221018641e-01	2.232147e+01
